w,age,a,z
950.62662572872,23,3.2850001,.26724273
5645.870738619358,23,0,.029402303
1050.405735185484,23,0,-.61119765
1532.671539775515,23,0,-1.3139144
4838.714135971207,23,0,-1.3139144
1577.474762874269,23,59.599998,1.0513294
4254.334479871225,23,59.599998,.7263065
3356.985075605735,23,20,.51133257
3927.453255503829,23,59.599998,.7263065
1766.469463412368,23,59.599998,-1.2901603
5665.131662298542,23,59.599998,.5078395
4680.983798125866,23,0,-1.3139144
1586.014666140855,23,0,.69003135
1652.738725794663,23,59.599998,.82161671
1559.884542785317,23,0,-1.3139144
5093.034196561363,23,0,.21652202
3092.666077939172,23,4.895,1.0672331
1846.578016319697,23,0,-1.1299915
3298.132765507849,23,0,-.29361004
3344.130946054077,23,0,.45351297
1440.334977273605,23,14.4,-.25452274
1701.297110106163,23,5.2600002,.25630289
3126.711086610796,23,0,-.1660542
4304.347618226768,23,59.599998,.7263065
926.2700772587908,23,0,.62786633
5243.313528168012,23,0,-.057723235
3118.759326735508,23,3.3,.57220799
4206.691284189534,23,0,-.55225509
1752.291741821495,23,59.599998,-1.3139144
7494.529138059572,23,0,-.61000794
5582.858499598166,23,0,-.8909747
915.2272485381806,23,5.8800001,.31739789
4255.127321047264,23,0,-.23799343
0,23,10.1,.39562994
2707.27562585417,23,0,-1.3139144
2083.468325614762,23,59.599998,-.73121542
3061.812022290451,23,2.118,-1.3139144
1046.876508071162,23,0,-.61119765
6537.688488650462,23,7.6300001,-.65998787
5246.776497102641,23,1.6799999,.1347001
1752.959428528514,23,59.599998,-1.2901603
1512.010360177392,23,14.4,-.25452274
2280.763683529622,23,3.0799999,.54035336
7511.777661760892,23,0,-.61000794
