w,age,z,a
14929.47323289201,25,.47572231,0
2471.411254443753,24,.31010216,.3934496
5349.077894898753,23,-.28033906,0
7671.385766369327,24,-.13527082,0
8906.629125962918,25,.67541939,8.5500107
12548.2615051674,26,.70550197,8.9661188
2859.259963032802,38,.043393463,3.7221158
5730.91449078143,23,-.14938249,.52075428
5023.748075385666,29,.1120648,4.7625942
5655.661040205558,30,.056481499,5.6772103
8950.293325076718,32,.40541759,10.732317
7977.722083002939,30,-.12467335,0
11856.55341787136,31,.26021141,.74158043
15928.63581887069,32,.29069179,1.326605
6973.076781291502,26,-.061147656,.49850684
9744.531843699488,27,.25427952,2.5955315
20398.67258189018,27,-.13913281,0
1643.635483164095,29,-.37555227,7.8974195
4556.027752527028,25,.42755675,0
6809.168489494101,26,.57489526,0
5230.609312722592,24,-.21967305,0
7855.975881397576,26,-.2229618,0
5527.938754698949,37,-.54886603,.31105179
15112.37501124718,39,.17450836,0
5739.342273349635,26,1.1285719,0
5659.088683620575,32,.28136262,0
5781.854864690095,29,.37795204,0
5829.375044030522,26,.4213174,.20599456
13333.96778913716,28,.62803888,8.0955858
10253.42120838659,33,-1.1217195,0
13056.01424081279,34,-1.1784499,0
9981.603455517514,24,-.3666037,0
